episode,global_step,sub_run_index,returns,episode_length
0,4,eval_idx00,13.0,13
0,4,eval_idx01,24.0,24
0,4,eval_idx02,25.0,25
0,4,eval_idx03,27.0,27
0,4,eval_idx04,14.0,14
0,4,eval_idx05,25.0,25
0,4,eval_idx06,13.0,13
0,4,eval_idx07,47.0,47
0,4,eval_idx08,36.0,36
0,4,eval_idx09,16.0,16
20,540,eval_idx00,14.0,14
20,540,eval_idx01,15.0,15
20,540,eval_idx02,15.0,15
20,540,eval_idx03,18.0,18
20,540,eval_idx04,11.0,11
20,540,eval_idx05,18.0,18
20,540,eval_idx06,25.0,25
20,540,eval_idx07,11.0,11
20,540,eval_idx08,19.0,19
20,540,eval_idx09,19.0,19
40,1116,eval_idx00,9.0,9
40,1116,eval_idx01,23.0,23
40,1116,eval_idx02,23.0,23
40,1116,eval_idx03,18.0,18
40,1116,eval_idx04,54.0,54
40,1116,eval_idx05,32.0,32
40,1116,eval_idx06,29.0,29
40,1116,eval_idx07,15.0,15
40,1116,eval_idx08,51.0,51
40,1116,eval_idx09,19.0,19
60,1764,eval_idx00,12.0,12
60,1764,eval_idx01,29.0,29
60,1764,eval_idx02,32.0,32
60,1764,eval_idx03,21.0,21
60,1764,eval_idx04,22.0,22
60,1764,eval_idx05,58.0,58
60,1764,eval_idx06,33.0,33
60,1764,eval_idx07,22.0,22
60,1764,eval_idx08,49.0,49
60,1764,eval_idx09,31.0,31
80,2616,eval_idx00,12.0,12
80,2616,eval_idx01,18.0,18
80,2616,eval_idx02,20.0,20
80,2616,eval_idx03,22.0,22
80,2616,eval_idx04,15.0,15
80,2616,eval_idx05,17.0,17
80,2616,eval_idx06,20.0,20
80,2616,eval_idx07,42.0,42
80,2616,eval_idx08,36.0,36
80,2616,eval_idx09,33.0,33
100,3380,eval_idx00,13.0,13
100,3380,eval_idx01,28.0,28
100,3380,eval_idx02,42.0,42
100,3380,eval_idx03,43.0,43
100,3380,eval_idx04,16.0,16
100,3380,eval_idx05,23.0,23
100,3380,eval_idx06,26.0,26
100,3380,eval_idx07,19.0,19
100,3380,eval_idx08,30.0,30
100,3380,eval_idx09,86.0,86
120,4204,eval_idx00,30.0,30
120,4204,eval_idx01,30.0,30
120,4204,eval_idx02,15.0,15
120,4204,eval_idx03,67.0,67
120,4204,eval_idx04,73.0,73
120,4204,eval_idx05,66.0,66
120,4204,eval_idx06,37.0,37
120,4204,eval_idx07,43.0,43
120,4204,eval_idx08,84.0,84
120,4204,eval_idx09,40.0,40
140,4992,eval_idx00,29.0,29
140,4992,eval_idx01,32.0,32
140,4992,eval_idx02,41.0,41
140,4992,eval_idx03,19.0,19
140,4992,eval_idx04,25.0,25
140,4992,eval_idx05,41.0,41
140,4992,eval_idx06,73.0,73
140,4992,eval_idx07,128.0,128
140,4992,eval_idx08,55.0,55
140,4992,eval_idx09,30.0,30
160,5908,eval_idx00,41.0,41
160,5908,eval_idx01,42.0,42
160,5908,eval_idx02,52.0,52
160,5908,eval_idx03,63.0,63
160,5908,eval_idx04,33.0,33
160,5908,eval_idx05,41.0,41
160,5908,eval_idx06,66.0,66
160,5908,eval_idx07,65.0,65
160,5908,eval_idx08,48.0,48
160,5908,eval_idx09,17.0,17
180,6808,eval_idx00,23.0,23
180,6808,eval_idx01,36.0,36
180,6808,eval_idx02,45.0,45
180,6808,eval_idx03,86.0,86
180,6808,eval_idx04,29.0,29
180,6808,eval_idx05,129.0,129
180,6808,eval_idx06,55.0,55
180,6808,eval_idx07,165.0,165
180,6808,eval_idx08,111.0,111
180,6808,eval_idx09,37.0,37
200,8084,eval_idx00,50.0,50
200,8084,eval_idx01,64.0,64
200,8084,eval_idx02,82.0,82
200,8084,eval_idx03,86.0,86
200,8084,eval_idx04,69.0,69
200,8084,eval_idx05,98.0,98
200,8084,eval_idx06,67.0,67
200,8084,eval_idx07,121.0,121
200,8084,eval_idx08,75.0,75
200,8084,eval_idx09,23.0,23
220,10216,eval_idx00,59.0,59
220,10216,eval_idx01,89.0,89
220,10216,eval_idx02,97.0,97
220,10216,eval_idx03,116.0,116
220,10216,eval_idx04,74.0,74
220,10216,eval_idx05,100.0,100
220,10216,eval_idx06,100.0,100
220,10216,eval_idx07,90.0,90
220,10216,eval_idx08,111.0,111
220,10216,eval_idx09,63.0,63
240,12228,eval_idx00,58.0,58
240,12228,eval_idx01,103.0,103
240,12228,eval_idx02,113.0,113
240,12228,eval_idx03,62.0,62
240,12228,eval_idx04,128.0,128
240,12228,eval_idx05,30.0,30
240,12228,eval_idx06,45.0,45
240,12228,eval_idx07,42.0,42
240,12228,eval_idx08,42.0,42
240,12228,eval_idx09,133.0,133
260,14420,eval_idx00,41.0,41
260,14420,eval_idx01,29.0,29
260,14420,eval_idx02,90.0,90
260,14420,eval_idx03,22.0,22
260,14420,eval_idx04,65.0,65
260,14420,eval_idx05,177.0,177
260,14420,eval_idx06,94.0,94
260,14420,eval_idx07,77.0,77
260,14420,eval_idx08,227.0,227
260,14420,eval_idx09,66.0,66
280,16556,eval_idx00,83.0,83
280,16556,eval_idx01,97.0,97
280,16556,eval_idx02,120.0,120
280,16556,eval_idx03,136.0,136
280,16556,eval_idx04,76.0,76
280,16556,eval_idx05,71.0,71
280,16556,eval_idx06,143.0,143
280,16556,eval_idx07,120.0,120
280,16556,eval_idx08,124.0,124
280,16556,eval_idx09,220.0,220
300,19512,eval_idx00,54.0,54
300,19512,eval_idx01,118.0,118
300,19512,eval_idx02,73.0,73
300,19512,eval_idx03,127.0,127
300,19512,eval_idx04,87.0,87
300,19512,eval_idx05,115.0,115
300,19512,eval_idx06,142.0,142
300,19512,eval_idx07,69.0,69
300,19512,eval_idx08,135.0,135
300,19512,eval_idx09,127.0,127
320,22416,eval_idx00,117.0,117
320,22416,eval_idx01,120.0,120
320,22416,eval_idx02,129.0,129
320,22416,eval_idx03,196.0,196
