episode,global_step,sub_run_index,returns,episode_length
300,6678,eval_idx06,26.0,26
300,6678,eval_idx07,35.0,35
300,6678,eval_idx08,26.0,26
300,6678,eval_idx09,24.0,24
320,7182,eval_idx00,21.0,21
320,7182,eval_idx01,31.0,31
320,7182,eval_idx02,24.0,24
320,7182,eval_idx03,25.0,25
320,7182,eval_idx04,25.0,25
320,7182,eval_idx05,19.0,19
320,7182,eval_idx06,25.0,25
320,7182,eval_idx07,28.0,28
320,7182,eval_idx08,21.0,21
320,7182,eval_idx09,20.0,20
340,7735,eval_idx00,32.0,32
340,7735,eval_idx01,43.0,43
340,7735,eval_idx02,38.0,38
340,7735,eval_idx03,40.0,40
340,7735,eval_idx04,48.0,48
340,7735,eval_idx05,27.0,27
340,7735,eval_idx06,37.0,37
340,7735,eval_idx07,50.0,50
340,7735,eval_idx08,34.0,34
340,7735,eval_idx09,28.0,28
360,8312,eval_idx00,21.0,21
360,8312,eval_idx01,31.0,31
360,8312,eval_idx02,25.0,25
360,8312,eval_idx03,26.0,26
360,8312,eval_idx04,27.0,27
360,8312,eval_idx05,21.0,21
360,8312,eval_idx06,25.0,25
360,8312,eval_idx07,29.0,29
360,8312,eval_idx08,23.0,23
360,8312,eval_idx09,21.0,21
380,9022,eval_idx00,36.0,36
380,9022,eval_idx01,69.0,69
380,9022,eval_idx02,42.0,42
380,9022,eval_idx03,43.0,43
380,9022,eval_idx04,51.0,51
380,9022,eval_idx05,31.0,31
380,9022,eval_idx06,41.0,41
380,9022,eval_idx07,55.0,55
380,9022,eval_idx08,37.0,37
380,9022,eval_idx09,32.0,32
400,9634,eval_idx00,32.0,32
400,9634,eval_idx01,40.0,40
400,9634,eval_idx02,38.0,38
400,9634,eval_idx03,40.0,40
400,9634,eval_idx04,47.0,47
400,9634,eval_idx05,27.0,27
400,9634,eval_idx06,37.0,37
400,9634,eval_idx07,50.0,50
400,9634,eval_idx08,34.0,34
400,9634,eval_idx09,28.0,28
420,10349,eval_idx00,34.0,34
420,10349,eval_idx01,50.0,50
420,10349,eval_idx02,42.0,42
420,10349,eval_idx03,42.0,42
420,10349,eval_idx04,50.0,50
420,10349,eval_idx05,31.0,31
420,10349,eval_idx06,39.0,39
420,10349,eval_idx07,52.0,52
420,10349,eval_idx08,35.0,35
420,10349,eval_idx09,32.0,32
440,11110,eval_idx00,57.0,57
440,11110,eval_idx01,124.0,124
440,11110,eval_idx02,61.0,61
440,11110,eval_idx03,73.0,73
440,11110,eval_idx04,75.0,75
440,11110,eval_idx05,57.0,57
440,11110,eval_idx06,66.0,66
440,11110,eval_idx07,79.0,79
440,11110,eval_idx08,62.0,62
440,11110,eval_idx09,50.0,50
460,11767,eval_idx00,102.0,102
460,11767,eval_idx01,92.0,92
460,11767,eval_idx02,178.0,178
460,11767,eval_idx03,88.0,88
460,11767,eval_idx04,110.0,110
460,11767,eval_idx05,126.0,126
460,11767,eval_idx06,98.0,98
460,11767,eval_idx07,73.0,73
460,11767,eval_idx08,109.0,109
460,11767,eval_idx09,132.0,132
480,12547,eval_idx00,62.0,62
480,12547,eval_idx01,114.0,114
480,12547,eval_idx02,69.0,69
480,12547,eval_idx03,72.0,72
480,12547,eval_idx04,76.0,76
480,12547,eval_idx05,53.0,53
480,12547,eval_idx06,68.0,68
480,12547,eval_idx07,80.0,80
480,12547,eval_idx08,62.0,62
480,12547,eval_idx09,54.0,54
500,13281,eval_idx00,91.0,91
500,13281,eval_idx01,187.0,187
500,13281,eval_idx02,101.0,101
500,13281,eval_idx03,107.0,107
500,13281,eval_idx04,124.0,124
500,13281,eval_idx05,95.0,95
500,13281,eval_idx06,127.0,127
500,13281,eval_idx07,134.0,134
500,13281,eval_idx08,107.0,107
500,13281,eval_idx09,97.0,97
520,14518,eval_idx00,170.0,170
520,14518,eval_idx01,239.0,239
520,14518,eval_idx02,179.0,179
520,14518,eval_idx03,188.0,188
520,14518,eval_idx04,176.0,176
520,14518,eval_idx05,149.0,149
520,14518,eval_idx06,223.0,223
520,14518,eval_idx07,202.0,202
520,14518,eval_idx08,178.0,178
520,14518,eval_idx09,153.0,153
540,15320,eval_idx00,233.0,233
540,15320,eval_idx01,179.0,179
540,15320,eval_idx02,238.0,238
540,15320,eval_idx03,199.0,199
540,15320,eval_idx04,452.0,452
540,15320,eval_idx05,500.0,500
540,15320,eval_idx06,219.0,219
540,15320,eval_idx07,153.0,153
540,15320,eval_idx08,355.0,355
540,15320,eval_idx09,289.0,289
560,16315,eval_idx00,283.0,283
560,16315,eval_idx01,251.0,251
560,16315,eval_idx02,500.0,500
560,16315,eval_idx03,500.0,500
560,16315,eval_idx04,371.0,371
560,16315,eval_idx05,243.0,243
560,16315,eval_idx06,408.0,408
560,16315,eval_idx07,367.0,367
560,16315,eval_idx08,389.0,389
560,16315,eval_idx09,353.0,353
580,17644,eval_idx00,401.0,401
580,17644,eval_idx01,242.0,242
580,17644,eval_idx02,500.0,500
580,17644,eval_idx03,500.0,500
580,17644,eval_idx04,500.0,500
580,17644,eval_idx05,294.0,294
580,17644,eval_idx06,286.0,286
580,17644,eval_idx07,209.0,209
