episode,global_step,sub_run_index,returns,episode_length
300,101724,eval_idx09,500.0,500.0
320,111724,eval_idx00,500.0,500.0
320,111724,eval_idx01,500.0,500.0
320,111724,eval_idx02,500.0,500.0
320,111724,eval_idx03,500.0,500.0
320,111724,eval_idx04,500.0,500.0
320,111724,eval_idx05,500.0,500.0
320,111724,eval_idx06,500.0,500.0
320,111724,eval_idx07,500.0,500.0
320,111724,eval_idx08,500.0,500.0
320,111724,eval_idx09,500.0,500.0
340,121724,eval_idx00,500.0,500.0
340,121724,eval_idx01,500.0,500.0
340,121724,eval_idx02,500.0,500.0
340,121724,eval_idx03,500.0,500.0
340,121724,eval_idx04,500.0,500.0
340,121724,eval_idx05,500.0,500.0
340,121724,eval_idx06,500.0,500.0
340,121724,eval_idx07,500.0,500.0
340,121724,eval_idx08,500.0,500.0
340,121724,eval_idx09,500.0,500.0
360,131724,eval_idx00,500.0,500.0
360,131724,eval_idx01,500.0,500.0
360,131724,eval_idx02,500.0,500.0
360,131724,eval_idx03,500.0,500.0
360,131724,eval_idx04,500.0,500.0
360,131724,eval_idx05,500.0,500.0
360,131724,eval_idx06,500.0,500.0
360,131724,eval_idx07,500.0,500.0
360,131724,eval_idx08,500.0,500.0
360,131724,eval_idx09,500.0,500.0
380,141724,eval_idx00,500.0,500.0
380,141724,eval_idx01,500.0,500.0
380,141724,eval_idx02,500.0,500.0
380,141724,eval_idx03,500.0,500.0
380,141724,eval_idx04,500.0,500.0
380,141724,eval_idx05,500.0,500.0
380,141724,eval_idx06,500.0,500.0
380,141724,eval_idx07,500.0,500.0
380,141724,eval_idx08,500.0,500.0
380,141724,eval_idx09,500.0,500.0
400,151724,eval_idx00,500.0,500.0
400,151724,eval_idx01,500.0,500.0
400,151724,eval_idx02,500.0,500.0
400,151724,eval_idx03,500.0,500.0
400,151724,eval_idx04,500.0,500.0
400,151724,eval_idx05,500.0,500.0
400,151724,eval_idx06,500.0,500.0
400,151724,eval_idx07,500.0,500.0
400,151724,eval_idx08,500.0,500.0
400,151724,eval_idx09,500.0,500.0
420,161724,eval_idx00,500.0,500.0
420,161724,eval_idx01,500.0,500.0
420,161724,eval_idx02,500.0,500.0
420,161724,eval_idx03,500.0,500.0
420,161724,eval_idx04,500.0,500.0
420,161724,eval_idx05,500.0,500.0
420,161724,eval_idx06,500.0,500.0
420,161724,eval_idx07,500.0,500.0
420,161724,eval_idx08,500.0,500.0
420,161724,eval_idx09,500.0,500.0
440,171724,eval_idx00,500.0,500.0
440,171724,eval_idx01,500.0,500.0
440,171724,eval_idx02,500.0,500.0
440,171724,eval_idx03,500.0,500.0
440,171724,eval_idx04,500.0,500.0
440,171724,eval_idx05,500.0,500.0
440,171724,eval_idx06,500.0,500.0
440,171724,eval_idx07,500.0,500.0
440,171724,eval_idx08,500.0,500.0
440,171724,eval_idx09,500.0,500.0
460,181724,eval_idx00,500.0,500.0
460,181724,eval_idx01,500.0,500.0
460,181724,eval_idx02,500.0,500.0
460,181724,eval_idx03,500.0,500.0
460,181724,eval_idx04,500.0,500.0
460,181724,eval_idx05,500.0,500.0
460,181724,eval_idx06,500.0,500.0
460,181724,eval_idx07,500.0,500.0
460,181724,eval_idx08,500.0,500.0
460,181724,eval_idx09,500.0,500.0
480,191724,eval_idx00,500.0,500.0
480,191724,eval_idx01,500.0,500.0
480,191724,eval_idx02,500.0,500.0
480,191724,eval_idx03,500.0,500.0
480,191724,eval_idx04,500.0,500.0
480,191724,eval_idx05,500.0,500.0
480,191724,eval_idx06,500.0,500.0
480,191724,eval_idx07,500.0,500.0
480,191724,eval_idx08,500.0,500.0
480,191724,eval_idx09,500.0,500.0
500,201724,eval_idx00,500.0,500.0
500,201724,eval_idx01,500.0,500.0
500,201724,eval_idx02,500.0,500.0
500,201724,eval_idx03,500.0,500.0
500,201724,eval_idx04,500.0,500.0
500,201724,eval_idx05,500.0,500.0
500,201724,eval_idx06,500.0,500.0
500,201724,eval_idx07,500.0,500.0
500,201724,eval_idx08,500.0,500.0
500,201724,eval_idx09,500.0,500.0
520,211724,eval_idx00,500.0,500.0
520,211724,eval_idx01,500.0,500.0
520,211724,eval_idx02,500.0,500.0
520,211724,eval_idx03,500.0,500.0
520,211724,eval_idx04,500.0,500.0
520,211724,eval_idx05,500.0,500.0
520,211724,eval_idx06,500.0,500.0
520,211724,eval_idx07,500.0,500.0
520,211724,eval_idx08,500.0,500.0
520,211724,eval_idx09,500.0,500.0
540,221724,eval_idx00,500.0,500.0
540,221724,eval_idx01,500.0,500.0
540,221724,eval_idx02,500.0,500.0
