episode,global_step,sub_run_index,returns,episode_length
20,489,eval_idx00,16.0,16
20,489,eval_idx01,18.0,18
20,489,eval_idx02,14.0,14
20,489,eval_idx03,12.0,12
20,489,eval_idx04,33.0,33
20,489,eval_idx05,15.0,15
20,489,eval_idx06,15.0,15
20,489,eval_idx07,14.0,14
20,489,eval_idx08,30.0,30
20,489,eval_idx09,59.0,59
40,1041,eval_idx00,17.0,17
40,1041,eval_idx01,34.0,34
40,1041,eval_idx02,17.0,17
40,1041,eval_idx03,40.0,40
40,1041,eval_idx04,28.0,28
40,1041,eval_idx05,30.0,30
40,1041,eval_idx06,43.0,43
40,1041,eval_idx07,16.0,16
40,1041,eval_idx08,13.0,13
40,1041,eval_idx09,37.0,37
60,1703,eval_idx00,36.0,36
60,1703,eval_idx01,38.0,38
60,1703,eval_idx02,19.0,19
60,1703,eval_idx03,35.0,35
60,1703,eval_idx04,31.0,31
60,1703,eval_idx05,109.0,109
60,1703,eval_idx06,32.0,32
60,1703,eval_idx07,15.0,15
60,1703,eval_idx08,30.0,30
60,1703,eval_idx09,29.0,29
80,2447,eval_idx00,17.0,17
80,2447,eval_idx01,68.0,68
80,2447,eval_idx02,34.0,34
80,2447,eval_idx03,44.0,44
80,2447,eval_idx04,108.0,108
80,2447,eval_idx05,53.0,53
80,2447,eval_idx06,86.0,86
80,2447,eval_idx07,40.0,40
80,2447,eval_idx08,62.0,62
80,2447,eval_idx09,37.0,37
100,3507,eval_idx00,68.0,68
100,3507,eval_idx01,33.0,33
100,3507,eval_idx02,16.0,16
100,3507,eval_idx03,32.0,32
100,3507,eval_idx04,67.0,67
100,3507,eval_idx05,34.0,34
100,3507,eval_idx06,21.0,21
100,3507,eval_idx07,45.0,45
100,3507,eval_idx08,72.0,72
100,3507,eval_idx09,112.0,112
120,4568,eval_idx00,37.0,37
120,4568,eval_idx01,73.0,73
120,4568,eval_idx02,65.0,65
120,4568,eval_idx03,37.0,37
120,4568,eval_idx04,62.0,62
120,4568,eval_idx05,55.0,55
120,4568,eval_idx06,55.0,55
120,4568,eval_idx07,48.0,48
120,4568,eval_idx08,56.0,56
120,4568,eval_idx09,49.0,49
140,5751,eval_idx00,58.0,58
140,5751,eval_idx01,45.0,45
140,5751,eval_idx02,108.0,108
140,5751,eval_idx03,78.0,78
140,5751,eval_idx04,63.0,63
140,5751,eval_idx05,83.0,83
140,5751,eval_idx06,66.0,66
140,5751,eval_idx07,72.0,72
140,5751,eval_idx08,60.0,60
140,5751,eval_idx09,38.0,38
160,6714,eval_idx00,61.0,61
160,6714,eval_idx01,104.0,104
160,6714,eval_idx02,44.0,44
160,6714,eval_idx03,112.0,112
160,6714,eval_idx04,39.0,39
160,6714,eval_idx05,55.0,55
160,6714,eval_idx06,90.0,90
160,6714,eval_idx07,72.0,72
160,6714,eval_idx08,97.0,97
160,6714,eval_idx09,112.0,112
180,8124,eval_idx00,51.0,51
180,8124,eval_idx01,74.0,74
180,8124,eval_idx02,56.0,56
180,8124,eval_idx03,86.0,86
180,8124,eval_idx04,54.0,54
180,8124,eval_idx05,46.0,46
180,8124,eval_idx06,46.0,46
180,8124,eval_idx07,79.0,79
180,8124,eval_idx08,69.0,69
180,8124,eval_idx09,63.0,63
200,9395,eval_idx00,74.0,74
200,9395,eval_idx01,26.0,26
200,9395,eval_idx02,59.0,59
200,9395,eval_idx03,44.0,44
200,9395,eval_idx04,81.0,81
200,9395,eval_idx05,68.0,68
200,9395,eval_idx06,51.0,51
200,9395,eval_idx07,60.0,60
200,9395,eval_idx08,65.0,65
200,9395,eval_idx09,98.0,98
220,10736,eval_idx00,123.0,123
220,10736,eval_idx01,46.0,46
220,10736,eval_idx02,39.0,39
