episode,global_step,sub_run_index,returns,episode_length
880,353408,eval_idx05,500.0,500
880,353408,eval_idx06,500.0,500
880,353408,eval_idx07,500.0,500
880,353408,eval_idx08,500.0,500
880,353408,eval_idx09,500.0,500
900,363408,eval_idx00,500.0,500
900,363408,eval_idx01,500.0,500
900,363408,eval_idx02,500.0,500
900,363408,eval_idx03,500.0,500
900,363408,eval_idx04,500.0,500
900,363408,eval_idx05,500.0,500
900,363408,eval_idx06,500.0,500
900,363408,eval_idx07,500.0,500
900,363408,eval_idx08,500.0,500
900,363408,eval_idx09,500.0,500
920,373408,eval_idx00,500.0,500
920,373408,eval_idx01,500.0,500
920,373408,eval_idx02,500.0,500
920,373408,eval_idx03,500.0,500
920,373408,eval_idx04,500.0,500
920,373408,eval_idx05,500.0,500
920,373408,eval_idx06,500.0,500
920,373408,eval_idx07,500.0,500
920,373408,eval_idx08,500.0,500
920,373408,eval_idx09,500.0,500
940,383408,eval_idx00,500.0,500
940,383408,eval_idx01,500.0,500
940,383408,eval_idx02,500.0,500
940,383408,eval_idx03,500.0,500
940,383408,eval_idx04,500.0,500
940,383408,eval_idx05,500.0,500
940,383408,eval_idx06,500.0,500
940,383408,eval_idx07,500.0,500
940,383408,eval_idx08,500.0,500
940,383408,eval_idx09,500.0,500
960,393408,eval_idx00,500.0,500
960,393408,eval_idx01,500.0,500
960,393408,eval_idx02,500.0,500
960,393408,eval_idx03,500.0,500
960,393408,eval_idx04,500.0,500
960,393408,eval_idx05,500.0,500
960,393408,eval_idx06,500.0,500
960,393408,eval_idx07,500.0,500
960,393408,eval_idx08,500.0,500
960,393408,eval_idx09,500.0,500
980,403408,eval_idx00,500.0,500
980,403408,eval_idx01,500.0,500
980,403408,eval_idx02,500.0,500
980,403408,eval_idx03,500.0,500
980,403408,eval_idx04,500.0,500
980,403408,eval_idx05,500.0,500
980,403408,eval_idx06,500.0,500
980,403408,eval_idx07,500.0,500
980,403408,eval_idx08,500.0,500
980,403408,eval_idx09,500.0,500
1000,413408,eval_idx00,500.0,500
1000,413408,eval_idx01,500.0,500
1000,413408,eval_idx02,500.0,500
1000,413408,eval_idx03,500.0,500
1000,413408,eval_idx04,500.0,500
1000,413408,eval_idx05,500.0,500
1000,413408,eval_idx06,500.0,500
1000,413408,eval_idx07,500.0,500
1000,413408,eval_idx08,500.0,500
1000,413408,eval_idx09,500.0,500
1020,423408,eval_idx00,500.0,500
1020,423408,eval_idx01,500.0,500
1020,423408,eval_idx02,500.0,500
1020,423408,eval_idx03,500.0,500
1020,423408,eval_idx04,500.0,500
1020,423408,eval_idx05,500.0,500
1020,423408,eval_idx06,500.0,500
1020,423408,eval_idx07,500.0,500
1020,423408,eval_idx08,500.0,500
1020,423408,eval_idx09,500.0,500
1040,433408,eval_idx00,500.0,500
1040,433408,eval_idx01,500.0,500
1040,433408,eval_idx02,500.0,500
1040,433408,eval_idx03,500.0,500
1040,433408,eval_idx04,500.0,500
1040,433408,eval_idx05,500.0,500
1040,433408,eval_idx06,500.0,500
1040,433408,eval_idx07,500.0,500
1040,433408,eval_idx08,500.0,500
1040,433408,eval_idx09,500.0,500
1060,443408,eval_idx00,500.0,500
1060,443408,eval_idx01,500.0,500
1060,443408,eval_idx02,500.0,500
1060,443408,eval_idx03,500.0,500
1060,443408,eval_idx04,500.0,500
1060,443408,eval_idx05,500.0,500
1060,443408,eval_idx06,500.0,500
1060,443408,eval_idx07,500.0,500
1060,443408,eval_idx08,500.0,500
1060,443408,eval_idx09,500.0,500
1080,453408,eval_idx00,500.0,500
1080,453408,eval_idx01,500.0,500
1080,453408,eval_idx02,500.0,500
1080,453408,eval_idx03,500.0,500
1080,453408,eval_idx04,500.0,500
1080,453408,eval_idx05,500.0,500
1080,453408,eval_idx06,500.0,500
1080,453408,eval_idx07,500.0,500
1080,453408,eval_idx08,500.0,500
1080,453408,eval_idx09,500.0,500
1100,463408,eval_idx00,500.0,500
1100,463408,eval_idx01,500.0,500
1100,463408,eval_idx02,500.0,500
1100,463408,eval_idx03,500.0,500
1100,463408,eval_idx04,500.0,500
1100,463408,eval_idx05,500.0,500
1100,463408,eval_idx06,500.0,500
1100,463408,eval_idx07,500.0,500
1100,463408,eval_idx08,500.0,500
1100,463408,eval_idx09,500.0,500
1120,473408,eval_idx00,500.0,500
1120,473408,eval_idx01,500.0,500
1120,473408,eval_idx02,500.0,500
1120,473408,eval_idx03,500.0,500
1120,473408,eval_idx04,500.0,500
1120,473408,eval_idx05,500.0,500
1120,473408,eval_idx06,500.0,500
1120,473408,eval_idx07,500.0,500
1120,473408,eval_idx08,500.0,500
1120,473408,eval_idx09,500.0,500
1140,483408,eval_idx00,500.0,500
1140,483408,eval_idx01,500.0,500
1140,483408,eval_idx02,500.0,500
1140,483408,eval_idx03,500.0,500
1140,483408,eval_idx04,500.0,500
1140,483408,eval_idx05,500.0,500
1140,483408,eval_idx06,500.0,500
1140,483408,eval_idx07,500.0,500
1140,483408,eval_idx08,500.0,500
1140,483408,eval_idx09,500.0,500
1160,493408,eval_idx00,500.0,500
1160,493408,eval_idx01,500.0,500
1160,493408,eval_idx02,500.0,500
1160,493408,eval_idx03,500.0,500
1160,493408,eval_idx04,500.0,500
1160,493408,eval_idx05,500.0,500
1160,493408,eval_idx06,500.0,500
1160,493408,eval_idx07,500.0,500
1160,493408,eval_idx08,500.0,500
1160,493408,eval_idx09,500.0,500
1172,499712,eval_idx00,500.0,500
1172,499712,eval_idx01,500.0,500
1172,499712,eval_idx02,500.0,500
1172,499712,eval_idx03,500.0,500
1172,499712,eval_idx04,500.0,500
1172,499712,eval_idx05,500.0,500
1172,499712,eval_idx06,500.0,500
1172,499712,eval_idx07,500.0,500
1172,499712,eval_idx08,500.0,500
1172,499712,eval_idx09,500.0,500
