episode,global_step,sub_run_index,returns,episode_length
320,14841,eval_idx04,25.0,25
320,14841,eval_idx05,25.0,25
320,14841,eval_idx06,29.0,29
320,14841,eval_idx07,29.0,29
320,14841,eval_idx08,31.0,31
320,14841,eval_idx09,23.0,23
340,15497,eval_idx00,33.0,33
340,15497,eval_idx01,47.0,47
340,15497,eval_idx02,37.0,37
340,15497,eval_idx03,33.0,33
340,15497,eval_idx04,29.0,29
340,15497,eval_idx05,37.0,37
340,15497,eval_idx06,38.0,38
340,15497,eval_idx07,44.0,44
340,15497,eval_idx08,41.0,41
340,15497,eval_idx09,34.0,34
360,16310,eval_idx00,32.0,32
360,16310,eval_idx01,49.0,49
360,16310,eval_idx02,46.0,46
360,16310,eval_idx03,33.0,33
360,16310,eval_idx04,31.0,31
360,16310,eval_idx05,38.0,38
360,16310,eval_idx06,44.0,44
360,16310,eval_idx07,39.0,39
360,16310,eval_idx08,42.0,42
360,16310,eval_idx09,33.0,33
380,16992,eval_idx00,31.0,31
380,16992,eval_idx01,46.0,46
380,16992,eval_idx02,39.0,39
380,16992,eval_idx03,35.0,35
380,16992,eval_idx04,30.0,30
380,16992,eval_idx05,35.0,35
380,16992,eval_idx06,37.0,37
380,16992,eval_idx07,39.0,39
380,16992,eval_idx08,45.0,45
380,16992,eval_idx09,37.0,37
400,17807,eval_idx00,43.0,43
400,17807,eval_idx01,45.0,45
400,17807,eval_idx02,55.0,55
400,17807,eval_idx03,43.0,43
400,17807,eval_idx04,40.0,40
400,17807,eval_idx05,46.0,46
400,17807,eval_idx06,53.0,53
400,17807,eval_idx07,50.0,50
400,17807,eval_idx08,49.0,49
400,17807,eval_idx09,49.0,49
420,18718,eval_idx00,46.0,46
420,18718,eval_idx01,54.0,54
420,18718,eval_idx02,51.0,51
420,18718,eval_idx03,39.0,39
420,18718,eval_idx04,36.0,36
420,18718,eval_idx05,45.0,45
420,18718,eval_idx06,51.0,51
420,18718,eval_idx07,45.0,45
420,18718,eval_idx08,58.0,58
420,18718,eval_idx09,54.0,54
440,19582,eval_idx00,39.0,39
440,19582,eval_idx01,43.0,43
440,19582,eval_idx02,39.0,39
440,19582,eval_idx03,27.0,27
440,19582,eval_idx04,38.0,38
440,19582,eval_idx05,36.0,36
440,19582,eval_idx06,35.0,35
440,19582,eval_idx07,42.0,42
440,19582,eval_idx08,35.0,35
440,19582,eval_idx09,42.0,42
460,20347,eval_idx00,39.0,39
460,20347,eval_idx01,57.0,57
460,20347,eval_idx02,64.0,64
460,20347,eval_idx03,45.0,45
460,20347,eval_idx04,49.0,49
460,20347,eval_idx05,41.0,41
460,20347,eval_idx06,49.0,49
460,20347,eval_idx07,45.0,45
460,20347,eval_idx08,50.0,50
460,20347,eval_idx09,45.0,45
480,21532,eval_idx00,56.0,56
480,21532,eval_idx01,66.0,66
480,21532,eval_idx02,84.0,84
480,21532,eval_idx03,71.0,71
480,21532,eval_idx04,78.0,78
480,21532,eval_idx05,110.0,110
480,21532,eval_idx06,57.0,57
480,21532,eval_idx07,114.0,114
480,21532,eval_idx08,86.0,86
480,21532,eval_idx09,59.0,59
500,25416,eval_idx00,247.0,247
500,25416,eval_idx01,281.0,281
500,25416,eval_idx02,330.0,330
500,25416,eval_idx03,265.0,265
500,25416,eval_idx04,232.0,232
500,25416,eval_idx05,398.0,398
500,25416,eval_idx06,262.0,262
500,25416,eval_idx07,380.0,380
500,25416,eval_idx08,297.0,297
500,25416,eval_idx09,359.0,359
520,27698,eval_idx00,51.0,51
520,27698,eval_idx01,73.0,73
520,27698,eval_idx02,69.0,69
520,27698,eval_idx03,46.0,46
520,27698,eval_idx04,44.0,44
520,27698,eval_idx05,62.0,62
520,27698,eval_idx06,57.0,57
520,27698,eval_idx07,54.0,54
520,27698,eval_idx08,58.0,58
520,27698,eval_idx09,55.0,55
540,28747,eval_idx00,47.0,47
540,28747,eval_idx01,68.0,68
540,28747,eval_idx02,60.0,60
540,28747,eval_idx03,50.0,50
540,28747,eval_idx04,44.0,44
540,28747,eval_idx05,57.0,57
540,28747,eval_idx06,55.0,55
540,28747,eval_idx07,57.0,57
540,28747,eval_idx08,63.0,63
540,28747,eval_idx09,55.0,55
560,29941,eval_idx00,52.0,52
560,29941,eval_idx01,75.0,75
560,29941,eval_idx02,65.0,65
560,29941,eval_idx03,49.0,49
560,29941,eval_idx04,46.0,46
560,29941,eval_idx05,62.0,62
560,29941,eval_idx06,60.0,60
560,29941,eval_idx07,62.0,62
560,29941,eval_idx08,66.0,66
560,29941,eval_idx09,50.0,50
580,31032,eval_idx00,45.0,45
580,31032,eval_idx01,65.0,65
580,31032,eval_idx02,54.0,54
580,31032,eval_idx03,45.0,45
580,31032,eval_idx04,37.0,37
580,31032,eval_idx05,45.0,45
580,31032,eval_idx06,51.0,51
580,31032,eval_idx07,49.0,49
580,31032,eval_idx08,66.0,66
580,31032,eval_idx09,45.0,45
600,32450,eval_idx00,65.0,65
600,32450,eval_idx01,98.0,98
600,32450,eval_idx02,88.0,88
600,32450,eval_idx03,74.0,74
600,32450,eval_idx04,63.0,63
600,32450,eval_idx05,80.0,80
600,32450,eval_idx06,80.0,80
600,32450,eval_idx07,76.0,76
600,32450,eval_idx08,93.0,93
600,32450,eval_idx09,77.0,77
620,35147,eval_idx00,137.0,137
620,35147,eval_idx01,91.0,91
620,35147,eval_idx02,90.0,90
620,35147,eval_idx03,118.0,118
620,35147,eval_idx04,453.0,453
620,35147,eval_idx05,97.0,97
620,35147,eval_idx06,82.0,82
620,35147,eval_idx07,90.0,90
620,35147,eval_idx08,96.0,96
620,35147,eval_idx09,90.0,90
640,36536,eval_idx00,73.0,73
640,36536,eval_idx01,57.0,57
640,36536,eval_idx02,56.0,56
640,36536,eval_idx03,72.0,72
640,36536,eval_idx04,124.0,124
640,36536,eval_idx05,60.0,60
640,36536,eval_idx06,59.0,59
640,36536,eval_idx07,61.0,61
640,36536,eval_idx08,53.0,53
640,36536,eval_idx09,68.0,68
660,38097,eval_idx00,85.0,85
660,38097,eval_idx01,60.0,60
660,38097,eval_idx02,58.0,58
660,38097,eval_idx03,79.0,79
660,38097,eval_idx04,112.0,112
660,38097,eval_idx05,68.0,68
660,38097,eval_idx06,64.0,64
660,38097,eval_idx07,67.0,67
660,38097,eval_idx08,58.0,58
660,38097,eval_idx09,74.0,74
680,40179,eval_idx00,100.0,100
680,40179,eval_idx01,72.0,72
680,40179,eval_idx02,89.0,89
680,40179,eval_idx03,87.0,87
680,40179,eval_idx04,139.0,139
680,40179,eval_idx05,95.0,95
680,40179,eval_idx06,90.0,90
680,40179,eval_idx07,88.0,88
680,40179,eval_idx08,82.0,82
680,40179,eval_idx09,90.0,90
700,42115,eval_idx00,120.0,120
700,42115,eval_idx01,87.0,87
700,42115,eval_idx02,87.0,87
700,42115,eval_idx03,106.0,106
700,42115,eval_idx04,316.0,316
700,42115,eval_idx05,112.0,112
700,42115,eval_idx06,98.0,98
700,42115,eval_idx07,95.0,95
700,42115,eval_idx08,101.0,101
700,42115,eval_idx09,119.0,119
720,45279,eval_idx00,126.0,126
720,45279,eval_idx01,99.0,99
720,45279,eval_idx02,79.0,79
720,45279,eval_idx03,114.0,114
720,45279,eval_idx04,123.0,123
720,45279,eval_idx05,103.0,103
720,45279,eval_idx06,108.0,108
720,45279,eval_idx07,100.0,100
720,45279,eval_idx08,99.0,99
720,45279,eval_idx09,123.0,123
740,47471,eval_idx00,114.0,114
740,47471,eval_idx01,58.0,58
740,47471,eval_idx02,102.0,102
740,47471,eval_idx03,63.0,63
740,47471,eval_idx04,64.0,64
740,47471,eval_idx05,103.0,103
740,47471,eval_idx06,107.0,107
740,47471,eval_idx07,71.0,71
740,47471,eval_idx08,66.0,66
740,47471,eval_idx09,66.0,66
760,48948,eval_idx00,68.0,68
760,48948,eval_idx01,51.0,51
760,48948,eval_idx02,53.0,53
760,48948,eval_idx03,58.0,58
760,48948,eval_idx04,52.0,52
760,48948,eval_idx05,54.0,54
760,48948,eval_idx06,74.0,74
760,48948,eval_idx07,62.0,62
760,48948,eval_idx08,60.0,60
760,48948,eval_idx09,55.0,55
780,50000,eval_idx00,58.0,58
780,50000,eval_idx01,46.0,46
780,50000,eval_idx02,43.0,43
780,50000,eval_idx03,53.0,53
780,50000,eval_idx04,54.0,54
780,50000,eval_idx05,52.0,52
780,50000,eval_idx06,53.0,53
780,50000,eval_idx07,49.0,49
780,50000,eval_idx08,48.0,48
780,50000,eval_idx09,49.0,49
800,51042,eval_idx00,60.0,60
800,51042,eval_idx01,46.0,46
800,51042,eval_idx02,44.0,44
800,51042,eval_idx03,52.0,52
800,51042,eval_idx04,49.0,49
800,51042,eval_idx05,52.0,52
800,51042,eval_idx06,50.0,50
800,51042,eval_idx07,52.0,52
800,51042,eval_idx08,53.0,53
800,51042,eval_idx09,48.0,48
820,52113,eval_idx00,77.0,77
820,52113,eval_idx01,49.0,49
820,52113,eval_idx02,55.0,55
820,52113,eval_idx03,61.0,61
820,52113,eval_idx04,60.0,60
820,52113,eval_idx05,57.0,57
820,52113,eval_idx06,61.0,61
820,52113,eval_idx07,56.0,56
820,52113,eval_idx08,51.0,51
820,52113,eval_idx09,60.0,60
840,53517,eval_idx00,119.0,119
840,53517,eval_idx01,102.0,102
840,53517,eval_idx02,101.0,101
840,53517,eval_idx03,111.0,111
840,53517,eval_idx04,111.0,111
840,53517,eval_idx05,107.0,107
840,53517,eval_idx06,107.0,107
840,53517,eval_idx07,67.0,67
840,53517,eval_idx08,102.0,102
840,53517,eval_idx09,107.0,107
860,55978,eval_idx00,131.0,131
860,55978,eval_idx01,115.0,115
860,55978,eval_idx02,121.0,121
860,55978,eval_idx03,124.0,124
860,55978,eval_idx04,122.0,122
860,55978,eval_idx05,121.0,121
860,55978,eval_idx06,120.0,120
860,55978,eval_idx07,124.0,124
860,55978,eval_idx08,119.0,119
860,55978,eval_idx09,119.0,119
880,58132,eval_idx00,113.0,113
880,58132,eval_idx01,103.0,103
880,58132,eval_idx02,105.0,105
880,58132,eval_idx03,103.0,103
880,58132,eval_idx04,50.0,50
880,58132,eval_idx05,107.0,107
880,58132,eval_idx06,105.0,105
880,58132,eval_idx07,102.0,102
880,58132,eval_idx08,103.0,103
880,58132,eval_idx09,103.0,103
900,60290,eval_idx00,131.0,131
900,60290,eval_idx01,111.0,111
900,60290,eval_idx02,112.0,112
900,60290,eval_idx03,129.0,129
900,60290,eval_idx04,120.0,120
900,60290,eval_idx05,117.0,117
900,60290,eval_idx06,121.0,121
900,60290,eval_idx07,120.0,120
900,60290,eval_idx08,113.0,113
900,60290,eval_idx09,122.0,122
920,62819,eval_idx00,143.0,143
920,62819,eval_idx01,123.0,123
920,62819,eval_idx02,140.0,140
920,62819,eval_idx03,146.0,146
920,62819,eval_idx04,138.0,138
920,62819,eval_idx05,131.0,131
920,62819,eval_idx06,143.0,143
920,62819,eval_idx07,143.0,143
920,62819,eval_idx08,137.0,137
920,62819,eval_idx09,142.0,142
940,65417,eval_idx00,140.0,140
940,65417,eval_idx01,113.0,113
940,65417,eval_idx02,116.0,116
940,65417,eval_idx03,132.0,132
940,65417,eval_idx04,139.0,139
940,65417,eval_idx05,120.0,120
940,65417,eval_idx06,127.0,127
940,65417,eval_idx07,130.0,130
940,65417,eval_idx08,114.0,114
940,65417,eval_idx09,131.0,131
960,67917,eval_idx00,149.0,149
960,67917,eval_idx01,135.0,135
960,67917,eval_idx02,134.0,134
960,67917,eval_idx03,152.0,152
960,67917,eval_idx04,162.0,162
960,67917,eval_idx05,140.0,140
960,67917,eval_idx06,143.0,143
960,67917,eval_idx07,136.0,136
960,67917,eval_idx08,131.0,131
960,67917,eval_idx09,143.0,143
980,71549,eval_idx00,154.0,154
980,71549,eval_idx01,128.0,128
980,71549,eval_idx02,132.0,132
980,71549,eval_idx03,149.0,149
980,71549,eval_idx04,202.0,202
980,71549,eval_idx05,137.0,137
980,71549,eval_idx06,135.0,135
980,71549,eval_idx07,144.0,144
980,71549,eval_idx08,135.0,135
980,71549,eval_idx09,148.0,148
1000,74198,eval_idx00,133.0,133
1000,74198,eval_idx01,111.0,111
1000,74198,eval_idx02,109.0,109
1000,74198,eval_idx03,132.0,132
1000,74198,eval_idx04,148.0,148
1000,74198,eval_idx05,119.0,119
1000,74198,eval_idx06,113.0,113
1000,74198,eval_idx07,124.0,124
1000,74198,eval_idx08,109.0,109
1000,74198,eval_idx09,131.0,131
1020,76822,eval_idx00,152.0,152
1020,76822,eval_idx01,134.0,134
1020,76822,eval_idx02,136.0,136
1020,76822,eval_idx03,152.0,152
1020,76822,eval_idx04,255.0,255
1020,76822,eval_idx05,147.0,147
1020,76822,eval_idx06,143.0,143
1020,76822,eval_idx07,149.0,149
1020,76822,eval_idx08,137.0,137
1020,76822,eval_idx09,161.0,161
1040,80409,eval_idx00,186.0,186
1040,80409,eval_idx01,162.0,162
1040,80409,eval_idx02,150.0,150
1040,80409,eval_idx03,172.0,172
1040,80409,eval_idx04,441.0,441
1040,80409,eval_idx05,181.0,181
1040,80409,eval_idx06,157.0,157
1040,80409,eval_idx07,173.0,173
1040,80409,eval_idx08,170.0,170
1040,80409,eval_idx09,180.0,180
1060,84180,eval_idx00,185.0,185
1060,84180,eval_idx01,168.0,168
1060,84180,eval_idx02,168.0,168
1060,84180,eval_idx03,178.0,178
1060,84180,eval_idx04,228.0,228
1060,84180,eval_idx05,172.0,172
1060,84180,eval_idx06,164.0,164
1060,84180,eval_idx07,184.0,184
1060,84180,eval_idx08,193.0,193
1060,84180,eval_idx09,177.0,177
1080,87210,eval_idx00,144.0,144
1080,87210,eval_idx01,123.0,123
1080,87210,eval_idx02,124.0,124
1080,87210,eval_idx03,137.0,137
1080,87210,eval_idx04,152.0,152
1080,87210,eval_idx05,125.0,125
1080,87210,eval_idx06,127.0,127
1080,87210,eval_idx07,132.0,132
1080,87210,eval_idx08,122.0,122
1080,87210,eval_idx09,136.0,136
1100,89703,eval_idx00,120.0,120
1100,89703,eval_idx01,104.0,104
1100,89703,eval_idx02,106.0,106
1100,89703,eval_idx03,125.0,125
1100,89703,eval_idx04,120.0,120
1100,89703,eval_idx05,110.0,110
1100,89703,eval_idx06,109.0,109
1100,89703,eval_idx07,116.0,116
1100,89703,eval_idx08,105.0,105
1100,89703,eval_idx09,122.0,122
1120,91854,eval_idx00,128.0,128
1120,91854,eval_idx01,106.0,106
1120,91854,eval_idx02,110.0,110
1120,91854,eval_idx03,126.0,126
1120,91854,eval_idx04,122.0,122
1120,91854,eval_idx05,112.0,112
1120,91854,eval_idx06,114.0,114
1120,91854,eval_idx07,120.0,120
1120,91854,eval_idx08,108.0,108
1120,91854,eval_idx09,118.0,118
1140,94539,eval_idx00,153.0,153
1140,94539,eval_idx01,131.0,131
1140,94539,eval_idx02,137.0,137
1140,94539,eval_idx03,153.0,153
1140,94539,eval_idx04,157.0,157
1140,94539,eval_idx05,139.0,139
1140,94539,eval_idx06,138.0,138
1140,94539,eval_idx07,149.0,149
1140,94539,eval_idx08,146.0,146
1140,94539,eval_idx09,160.0,160
1160,99042,eval_idx00,500.0,500
1160,99042,eval_idx01,500.0,500
1160,99042,eval_idx02,500.0,500
1160,99042,eval_idx03,500.0,500
1160,99042,eval_idx04,500.0,500
1160,99042,eval_idx05,500.0,500
1160,99042,eval_idx06,472.0,472
1160,99042,eval_idx07,500.0,500
1160,99042,eval_idx08,482.0,482
1160,99042,eval_idx09,500.0,500
1180,108896,eval_idx00,401.0,401
1180,108896,eval_idx01,500.0,500
1180,108896,eval_idx02,477.0,477
1180,108896,eval_idx03,484.0,484
1180,108896,eval_idx04,500.0,500
1180,108896,eval_idx05,500.0,500
1180,108896,eval_idx06,472.0,472
1180,108896,eval_idx07,500.0,500
1180,108896,eval_idx08,500.0,500
1180,108896,eval_idx09,472.0,472
1200,117702,eval_idx00,450.0,450
1200,117702,eval_idx01,500.0,500
1200,117702,eval_idx02,500.0,500
1200,117702,eval_idx03,500.0,500
1200,117702,eval_idx04,354.0,354
1200,117702,eval_idx05,500.0,500
1200,117702,eval_idx06,500.0,500
1200,117702,eval_idx07,500.0,500
1200,117702,eval_idx08,415.0,415
1200,117702,eval_idx09,500.0,500
1220,123338,eval_idx00,197.0,197
1220,123338,eval_idx01,227.0,227
1220,123338,eval_idx02,217.0,217
1220,123338,eval_idx03,199.0,199
1220,123338,eval_idx04,200.0,200
1220,123338,eval_idx05,214.0,214
1220,123338,eval_idx06,205.0,205
